"ID","question","rate","answer","sessionSurvey","session","userCookieID",
"7676","18",,"Awesome.  He managed to pack so much into 30 minutes and left some in the room looking dizzy.","1","46","X5QHJ5QC1ANUIW64M9ECBNVWXGNW6YDI",
"7677","7","3.5",,"1","58","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7678","8","5",,"1","58","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7679","9","4.5",,"1","58","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7680","10","4.5",,"1","58","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7681","11","4.5",,"1","58","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7682","12","5",,"1","58","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7683","13","4",,"1","58","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7684","14","4",,"1","58","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7685","15","3",,"1","58","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7686","16","3",,"1","58","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7687","7","5",,"1","59","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7688","8","4.5",,"1","59","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7689","9","5",,"1","59","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7690","10","4",,"1","59","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7691","11","4.5",,"1","59","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7692","12","4.5",,"1","59","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7693","13","3.5",,"1","59","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7694","14","3.5",,"1","59","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7695","15","3.5",,"1","59","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7696","16","3.5",,"1","59","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7697","7","3",,"1","147","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7698","8","3",,"1","147","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7699","9","2.5",,"1","147","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7700","10","4",,"1","147","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7701","11","4",,"1","147","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7702","12","4",,"1","147","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7703","13","3",,"1","147","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7704","14","3.5",,"1","147","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7705","15","4",,"1","147","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7706","16","4",,"1","147","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7707","7","3",,"1","153","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7708","8","3",,"1","153","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7709","9","2.5",,"1","153","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7710","10","3.5",,"1","153","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7711","11","3.5",,"1","153","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7712","12","4",,"1","153","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7713","13","2",,"1","153","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7714","14","2",,"1","153","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7715","15","2",,"1","153","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7716","16","2.5",,"1","153","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7717","18",,"Il manquait une présentation un peu plus détaillée du langage javascript avant d'entrer dans les exercices. Même avec la solution, c'était difficile à comprendre sans bases sérieuses. Beaucoup de personnes dans la salle étaient comme moi, de plus en plus perdues au fur et à mesure des sessions (c'est trop long, je ne vais pas toutes les noter, je suis resté jusqu'au bout mais nous étions de moins en moins nombreux... Celui qui présentait maîtrisait assez bien, c'était plus disparate chez les autres. Dommage, cela aurait pu être passionnant avec une présentation des fondamentaux au début.","1","153","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7718","7","4.5",,"1","154","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7719","8","5",,"1","154","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7720","9","4.5",,"1","154","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7721","10","3.5",,"1","154","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7722","11","3.5",,"1","154","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7723","12","4.5",,"1","154","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7724","13","3",,"1","154","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7725","14","3",,"1","154","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7726","15","3",,"1","154","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7727","16","3",,"1","154","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7728","18",,"Pour une présentation en US non traduite, il aurait fallu un peu plus de support avec des transparents, il était moins facile à comprendre que les autres...","1","154","EFHKNL4MA1JTSGXDN103DBCOCJKIQUIN",
"7729","12","4",,"1","18","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7730","11","4",,"1","18","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7731","10","4",,"1","18","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7732","9","4",,"1","18","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7733","8","5",,"1","18","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7734","7","4",,"1","18","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7735","13","4",,"1","18","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7736","14","4",,"1","18","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7737","15","4",,"1","18","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7738","16","4",,"1","18","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7739","12","3",,"1","46","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7740","11","3.5",,"1","46","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7741","10","4",,"1","46","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7742","9","4",,"1","46","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7743","8","3",,"1","46","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7744","7","3.5",,"1","46","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7745","13","4",,"1","46","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7746","14","2.5",,"1","46","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7747","15","3",,"1","46","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7748","16","3",,"1","46","I8O2VGMUSQ8J52QWBB5XW2H8TRSA7N7D",
"7749","12","4.5",,"1","111","ILACHR1WG66WH0LFBRD84LDTRAUGF4F3",
"7750","11","3",,"1","111","ILACHR1WG66WH0LFBRD84LDTRAUGF4F3",
"7751","10","4",,"1","111","ILACHR1WG66WH0LFBRD84LDTRAUGF4F3",
"7752","9","2.5",,"1","111","ILACHR1WG66WH0LFBRD84LDTRAUGF4F3",
"7753","8","5",,"1","111","ILACHR1WG66WH0LFBRD84LDTRAUGF4F3",
"7754","7","4",,"1","111","ILACHR1WG66WH0LFBRD84LDTRAUGF4F3",
"7755","13","3.5",,"1","111","ILACHR1WG66WH0LFBRD84LDTRAUGF4F3",
"7756","14","5",,"1","111","ILACHR1WG66WH0LFBRD84LDTRAUGF4F3",
"7757","15","5",,"1","111","ILACHR1WG66WH0LFBRD84LDTRAUGF4F3",
"7758","16","4",,"1","111","ILACHR1WG66WH0LFBRD84LDTRAUGF4F3",
"7759","12","5",,"1","122","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7760","11","5",,"1","122","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7761","10","5",,"1","122","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7762","9","5",,"1","122","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7763","8","5",,"1","122","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7764","7","5",,"1","122","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7765","13","5",,"1","122","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7766","14","5",,"1","122","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7767","15","4",,"1","122","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7768","16","4.5",,"1","122","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7769","18",,"excellente conference - juste un probleme, il est difficile de satisfaire parfaitement tous les niveaux (debutant a confirme) dans une seance commune. je ne regrette pas pour autant, mais j'en aurai eu plus de profits si debutants et confirmes avaient ete separes.","1","122","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7770","12","5",,"1","21","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7771","11","5",,"1","21","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7772","10","5",,"1","21","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7773","9","5",,"1","21","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7774","8","5",,"1","21","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7775","7","5",,"1","21","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7776","13","5",,"1","21","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7777","14","5",,"1","21","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7778","15","5",,"1","21","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7779","16","5",,"1","21","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7780","12","5",,"1","33","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7781","10","5",,"1","33","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7782","7","5",,"1","33","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7783","13","5",,"1","33","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7784","14","5",,"1","33","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7785","15","3.5",,"1","33","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7786","16","5",,"1","33","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7787","9","4",,"1","33","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7788","11","3.5",,"1","33","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7789","8","4",,"1","33","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7790","12","5",,"1","18","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7791","11","5",,"1","18","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7792","10","5",,"1","18","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7793","9","5",,"1","18","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7794","8","5",,"1","18","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7795","7","5",,"1","18","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7796","13","5",,"1","18","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7797","14","5",,"1","18","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7798","15","5",,"1","18","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7799","16","5",,"1","18","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7800","12","5",,"1","36","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7801","11","5",,"1","36","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7802","10","5",,"1","36","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7803","9","5",,"1","36","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7804","8","5",,"1","36","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7805","7","5",,"1","36","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7806","13","5",,"1","36","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7807","14","5",,"1","36","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7808","15","5",,"1","36","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7809","16","5",,"1","36","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7810","12","5",,"1","44","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7811","11","3.5",,"1","44","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7812","10","5",,"1","44","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7813","9","4",,"1","44","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7814","8","4",,"1","44","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7815","7","4",,"1","44","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7816","13","4",,"1","44","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7817","14","4",,"1","44","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7818","15","4.5",,"1","44","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7819","16","4.5",,"1","44","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7820","12","4",,"1","133","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7821","11","4",,"1","133","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7822","10","5",,"1","133","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7823","9","4.5",,"1","133","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7824","8","4.5",,"1","133","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7825","7","4",,"1","133","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7826","13","5",,"1","133","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7827","14","4.5",,"1","133","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7828","15","4",,"1","133","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7829","16","5",,"1","133","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7830","12","5",,"1","5","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7831","11","5",,"1","5","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7832","10","5",,"1","5","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7833","9","5",,"1","5","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7834","8","5",,"1","5","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7835","7","5",,"1","5","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7836","13","5",,"1","5","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7837","14","5",,"1","5","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7838","15","5",,"1","5","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7839","16","5",,"1","5","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7840","12","5",,"1","93","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7841","11","5",,"1","93","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7842","10","5",,"1","93","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7843","9","5",,"1","93","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7844","8","5",,"1","93","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7845","7","5",,"1","93","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7846","13","5",,"1","93","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7847","14","5",,"1","93","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7848","15","5",,"1","93","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7849","16","5",,"1","93","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7850","12","5",,"1","94","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7851","11","5",,"1","94","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7852","10","5",,"1","94","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7853","9","5",,"1","94","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7854","8","5",,"1","94","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7855","7","5",,"1","94","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7856","13","5",,"1","94","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7857","14","5",,"1","94","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7858","15","5",,"1","94","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7859","16","5",,"1","94","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7860","12","5",,"1","99","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7861","11","5",,"1","99","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7862","10","5",,"1","99","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7863","9","5",,"1","99","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7864","8","5",,"1","99","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7865","7","5",,"1","99","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7866","13","5",,"1","99","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7867","14","5",,"1","99","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7868","15","5",,"1","99","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7869","16","5",,"1","99","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7870","12","5",,"1","100","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7871","11","5",,"1","100","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7872","10","5",,"1","100","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7873","9","5",,"1","100","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7874","8","5",,"1","100","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7875","7","5",,"1","100","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7876","13","5",,"1","100","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7877","14","5",,"1","100","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7878","15","5",,"1","100","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7879","16","5",,"1","100","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7880","12","5",,"1","141","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7881","11","5",,"1","141","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7882","10","5",,"1","141","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7883","9","5",,"1","141","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7884","8","5",,"1","141","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7885","7","5",,"1","141","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7886","13","5",,"1","141","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7887","14","5",,"1","141","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7888","15","5",,"1","141","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7889","16","5",,"1","141","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7890","12","5",,"1","144","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7891","11","5",,"1","144","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7892","10","5",,"1","144","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7893","9","5",,"1","144","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7894","8","5",,"1","144","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7895","7","5",,"1","144","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7896","13","5",,"1","144","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7897","14","5",,"1","144","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7898","15","5",,"1","144","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7899","16","5",,"1","144","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7900","12","5",,"1","107","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7901","11","5",,"1","107","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7902","10","5",,"1","107","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7903","9","5",,"1","107","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7904","8","5",,"1","107","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7905","7","5",,"1","107","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7906","13","5",,"1","107","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7907","14","5",,"1","107","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7908","15","5",,"1","107","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7909","16","5",,"1","107","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7910","12","5",,"1","112","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7911","11","5",,"1","112","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7912","10","5",,"1","112","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7913","9","5",,"1","112","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7914","8","5",,"1","112","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7915","7","5",,"1","112","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7916","13","5",,"1","112","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7917","14","5",,"1","112","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7918","15","5",,"1","112","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7919","16","5",,"1","112","P4F8IGO1WK2BJ9EFPLS6K2AX613TDXVI",
"7920","12","4",,"1","144","KCDAJOOYQB8TOB023HX17AEEUB1MD6QM",
"7921","10","5",,"1","144","KCDAJOOYQB8TOB023HX17AEEUB1MD6QM",
"7922","9","5",,"1","144","KCDAJOOYQB8TOB023HX17AEEUB1MD6QM",
"7923","8","4",,"1","144","KCDAJOOYQB8TOB023HX17AEEUB1MD6QM",
"7924","7","4",,"1","144","KCDAJOOYQB8TOB023HX17AEEUB1MD6QM",
"7925","14","4.5",,"1","144","KCDAJOOYQB8TOB023HX17AEEUB1MD6QM",
"7926","15","5",,"1","144","KCDAJOOYQB8TOB023HX17AEEUB1MD6QM",
"7927","16","5",,"1","144","KCDAJOOYQB8TOB023HX17AEEUB1MD6QM",
"7928","13","4",,"1","144","KCDAJOOYQB8TOB023HX17AEEUB1MD6QM",
"7929","11","2.5",,"1","144","KCDAJOOYQB8TOB023HX17AEEUB1MD6QM",
"7930","7","2.5",,"1","25","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7931","8","4",,"1","25","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7932","9","4",,"1","25","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7933","10","3.5",,"1","25","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7934","11","2",,"1","25","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7935","12","4",,"1","25","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7936","13","4",,"1","25","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7937","14","4",,"1","25","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7938","15","4",,"1","25","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7939","16","3",,"1","25","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7940","7","2",,"1","2","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7941","8","2.5",,"1","2","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7942","9","2",,"1","2","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7943","10","3",,"1","2","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7944","11","3",,"1","2","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7945","12","3",,"1","2","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7946","13","1.5",,"1","2","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7947","14","1.5",,"1","2","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7948","15","1.5",,"1","2","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7949","16","1.5",,"1","2","VMQ2ILDM1F00I3Q27I4DVY75JBF5FPNJ",
"7950","7","5",,"1","143","VWTIH0XE91CXJLR84B24NBQO7QARY4J8",
"7951","8","5",,"1","143","VWTIH0XE91CXJLR84B24NBQO7QARY4J8",
"7952","9","5",,"1","143","VWTIH0XE91CXJLR84B24NBQO7QARY4J8",
"7953","10","5",,"1","143","VWTIH0XE91CXJLR84B24NBQO7QARY4J8",
"7954","11","5",,"1","143","VWTIH0XE91CXJLR84B24NBQO7QARY4J8",
"7955","12","5",,"1","143","VWTIH0XE91CXJLR84B24NBQO7QARY4J8",
"7956","13","5",,"1","143","VWTIH0XE91CXJLR84B24NBQO7QARY4J8",
"7957","14","5",,"1","143","VWTIH0XE91CXJLR84B24NBQO7QARY4J8",
"7958","15","5",,"1","143","VWTIH0XE91CXJLR84B24NBQO7QARY4J8",
"7959","16","5",,"1","143","VWTIH0XE91CXJLR84B24NBQO7QARY4J8",
"7960","18",,"Le meilleur formateur à mon sens. Explications détaillées, claires, extrêmement précises, et capacité à faire comprendre facilement. Parfait à tous les niveaux ! John Scaglione","1","143","VWTIH0XE91CXJLR84B24NBQO7QARY4J8",
"7961","12","3",,"1","150","KNRBIPAX304641HNJN5IYF4WBWQ2G20S",
"7962","11","2.5",,"1","150","KNRBIPAX304641HNJN5IYF4WBWQ2G20S",
